t	(Var=A) A	(Var=AB) AB	(Var=ABC) ABC	(Var=AC) AC	(Var=B) B	(Var=BAC) BAC	(Var=BC) BC	(Var=C) C	(Var=CABC) CABC
0.0012387138981356574	0.9860925035153706	6.01907319865431E-5	1.426180539274393E-4	41.660179185956366	0.9860925035153706	1.4261805392743932E-4	41.660179185956366	16915.609846590258	0.03475490388662946
0.0013800496571175166	0.984523388774895	6.68407483249751E-5	1.5921929922414605E-4	46.35227655692859	0.984523388774895	1.5921929922414608E-4	46.35227655692859	16906.20049568252	0.047316385737902956
0.0015213854160993758	0.982957862232103	7.344709908496204E-5	1.7582117074143382E-4	51.031026028332455	0.982957862232103	1.7582117074143385E-4	51.031026028332455	16896.81249045113	0.0625529284462713
0.001662721175081235	0.9813959128175753	8.00100360467844E-5	1.9243271329290714E-4	55.696212107475105	0.9813959128175753	1.9243271329290651E-4	55.696212107475105	16887.445765768713	0.08071257929361139
0.001804056934063094	0.9798375294948376	8.652980946185215E-5	2.0906291106829986E-4	60.347621601165216	0.9798375294948376	2.0906291106829861E-4	60.347621601165216	16878.1002566967	0.10204099158456731
0.0019453926930449532	0.9782827012602643	9.300666806357402E-5	2.2572067199830005E-4	64.9850436572392	0.9782827012602643	2.257206719982996E-4	64.9850436572392	16868.77589848538	0.12678138341012185
0.0020867284520268126	0.9767314171429965	9.94408590768244E-5	2.4241484154812856E-4	69.60826979970719	0.9767314171429965	2.4241484154812907E-4	69.60826979970719	16859.47262657344	0.15517450269101474
0.002228064211008672	0.9751836662048645	1.0583262822722275E-4	2.5915420592252176E-4	74.21709396242326	0.9751836662048645	2.591542059225219E-4	74.21709396242326	16850.190376587227	0.18745859370804352
0.0023693999699905314	0.9736394375403052	1.1218221975105178E-4	2.759474801180128E-4	78.81131252458611	0.9736394375403052	2.759474801180124E-4	78.81131252458611	16840.929084340132	0.22386936184329495
0.0025107357289723907	0.9720987202762791	1.1848987640547246E-4	2.928033051108503E-4	83.39072434667077	0.9720987202762791	2.928033051108502E-4	83.39072434667077	16831.688685832283	0.26463993787375667
0.002741026514814936	0.9695957879502114	1.286782903760196E-4	3.2042416296049653E-4	90.82013097468143	0.9695957879502114	3.2042416296049734E-4	90.82013097468143	16816.677083789116	0.3410067105517695
0.0029713173006574813	0.967102102579635	1.387570468033802E-4	3.482704867618154E-4	98.2088560305476	0.967102102579635	3.4827048676181594E-4	98.2088560305476	16801.7205083006	0.43054155253164517
0.0032016080865000266	0.9646176176808635	1.4872717100598617E-4	3.763784119445227E-4	105.55607313850207	0.9646176176808635	3.763784119445229E-4	105.55607313850207	16786.81868568242	0.5342076456788659
0.003431898872342572	0.9621422869967827	1.5858967823278457E-4	4.0478353122103903E-4	112.86097456128881	0.9621422869967827	4.047835312210394E-4	112.86097456128881	16771.971343552897	0.6529488825274631
0.0036621896581851172	0.9596760644961164	1.683455737706816E-4	4.335208796226286E-4	120.12277151099106	0.9596760644961164	4.335208796226287E-4	120.12277151099106	16757.178210829145	0.7876895573699217
0.0038924804440276625	0.95721890437272	1.7799585305134448E-4	4.626249180064271E-4	127.34069444363587	0.95721890437272	4.626249180064269E-4	127.34069444363587	16742.439017723547	0.939334073491424
0.004122771229870208	0.9547707610449078	1.8754150175676835E-4	4.921295213595951E-4	134.5139933343215	0.9547707610449078	4.921295213595951E-4	134.5139933343215	16727.753495740395	1.1087666697719407
0.004353062015712754	0.9523315891548215	1.9698349592326341E-4	5.220679672907061E-4	141.6419379296668	0.9523315891548215	5.220679672907061E-4	141.6419379296668	16713.121377672644	1.2968511698500507
0.0045833528015552984	0.9499013435678347	2.0632280204407224E-4	5.524729227732094E-4	148.723817978093	0.9499013435678347	5.524729227732093E-4	148.723817978093	16698.542397598878	1.5044307533511567
0.004813643587397843	0.9474799793719878	2.155603771709059E-4	5.833764327959477E-4	155.75894343984376	0.9474799793719878	5.833764327959477E-4	155.75894343984376	16684.016290880496	1.732327747285218
0.005043934373240388	0.9450674518774509	2.2469716901443303E-4	6.148099107017693E-4	162.74664467735207	0.9450674518774509	6.148099107017694E-4	162.74664467735207	16669.542794159064	1.981343437014598
0.005274225159082933	0.9426637166160143	2.3373411604360738E-4	6.468041280359812E-4	169.68627262533317	0.9426637166160143	6.468041280359813E-4	169.68627262533317	16655.12164535386	2.2522578974167478
0.005504515944925478	0.9402687293406059	2.4267214758378375E-4	6.793892049233208E-4	176.5771989401464	0.9402687293406059	6.793892049233208E-4	176.5771989401464	16640.752583659512	2.5458298446982437
0.005734806730768023	0.9378824460248347	2.515121839136754E-4	7.125946019525696E-4	183.41881612868792	0.9378824460248347	7.125946019525695E-4	183.41881612868792	16626.435349543826	2.862796508601833
0.005965097516610568	0.9355048228625568	2.6025513636121614E-4	7.464491125089077E-4	190.2105376573342	0.9355048228625568	7.464491125089077E-4	190.2105376573342	16612.169684745724	3.2038735244964185
0.0061953883024531125	0.9331358162674622	2.689019073983418E-4	7.809808553494347E-4	196.9517980412362	0.9331358162674622	7.809808553494347E-4	196.9517980412362	16597.955332273315	3.5697548450554715
0.006425679088295657	0.9307753828726824	2.7745339073468277E-4	8.162172681995799E-4	203.64205291407387	0.9307753828726824	8.162172681995798E-4	203.64205291407387	16583.79203640209	3.961112671416792
0.006655969874138202	0.9284234795304148	2.859104714101702E-4	8.52185102168993E-4	210.28077907843834	0.9284234795304148	8.52185102168993E-4	210.28077907843834	16569.679542673202	4.378597403660613
0.006886260659980747	0.9260800633115663	2.9427402588657703E-4	8.889104165413382E-4	216.86747453715742	0.9260800633115663	8.889104165413384E-4	216.86747453715742	16555.617597891865	4.8228376102959984
0.007116551445823292	0.9237450915054093	3.025449221380169E-4	9.264185742602E-4	223.40165850594124	0.9237450915054093	9.264185742602001E-4	223.40165850594124	16541.605950125806	5.2944400163834935
0.007346842231665837	0.9214185216192535	3.1072401974041293E-4	9.647342382629398E-4	229.8828714077009	0.9214185216192535	9.647342382629398E-4	229.8828714077009	16527.644348703838	5.793989509945
0.007577133017508382	0.9191003113781291	3.1881216995994593E-4	0.0010038813683517856	236.31067484887737	0.9191003113781291	0.0010038813683517858	236.31067484887737	16513.732544214457	6.322049166328562
0.0078074238033509265	0.9167904187244804	3.2681021584049275E-4	0.0010438832186168523	242.68465157814552	0.9167904187244804	0.0010438832186168523	242.68465157814552	16499.870288504542	6.879160290167669
0.008037714589193471	0.91448880181787	3.347189922900695E-4	0.0010847623356091784	249.00440542789823	0.91448880181787	0.0010847623356091782	249.00440542789823	16486.05733467807	7.465842474533281
0.008268005375036016	0.9121954190346891	3.425393261662931E-4	0.0011265405571412367	255.2695612389407	0.9121954190346891	0.0011265405571412367	255.2695612389407	16472.2934370949	8.082593676853724
0.008498296160878561	0.9099102289678769	3.5027203636087346E-4	0.001169239011602076	261.4797647688315	0.9099102289678769	0.001169239011602076	261.4797647688315	16458.57835136958	8.729890311169292
0.008728586946721106	0.9076331904266426	3.5791793388314814E-4	0.0012128781179055585	267.63468258431715	0.9076331904266426	0.0012128781179055585	267.63468258431715	16444.911834370178	9.40818735627913
0.008958877732563651	0.9053642624361944	3.654778219426705E-4	0.0012574775860749766	273.73400193832117	0.9053642624361944	0.0012574775860749766	273.73400193832117	16431.29364421715	10.1179184793227
0.009189168518406196	0.9031034042374688	3.7295249603086375E-4	0.0013030564183445427	279.77743063196544	0.9031034042374688	0.0013030564183445425	279.77743063196544	16417.723540282197	10.85949617432182
0.00941945930424874	0.9008505752868635	3.8034274400175244E-4	0.0013496329108020648	285.7646968621147	0.9008505752868635	0.0013496329108020645	285.7646968621147	16404.201283187165	11.633311915196604
0.009649750090091285	0.8986057352559697	3.876493461517834E-4	0.0013972246556230915	291.69554905494203	0.8986057352559697	0.0013972246556230917	291.69554905494203	16390.726634802897	12.439736322759963
0.00988004087593383	0.8963688440313039	3.94873075298746E-4	0.001445848543821371	297.5697556860218	0.8963688440313039	0.001445848543821371	297.5697556860218	16377.299358248105	13.279119345187839
0.010110331661776375	0.8941398617140396	4.020146968598043E-4	0.0014955207684784224	303.3871050874647	0.8941398617140395	0.0014955207684784221	303.3871050874647	16363.919217888237	14.15179045145435
0.01034062244761892	0.8919187486197337	4.090749689286507E-4	0.0015462568284956547	309.1474052426155	0.8919187486197336	0.0015462568284956547	309.14740524261543	16350.585979334297	15.058058837213757
0.010570913233461465	0.8897054652780523	4.160546423517922E-4	0.0015980715328426068	314.85048356883885	0.8897054652780522	0.0015980715328426068	314.8504835688388	16337.299409441657	15.998213642606
0.01080120401930401	0.887499972432489	4.2295446080398066E-4	0.001650979005242337	320.4961866889252	0.8874999724324889	0.0016509790052423373	320.49618668892515	16324.059276308835	16.972524181458844
0.011031494805146555	0.8853022310400804	4.2977516086279576E-4	0.0017049926893070119	326.08438019164674	0.8853022310400803	0.0017049926893070125	326.0843801916467	16310.865349276228	17.981240181356863
0.0112617855909891	0.8831122022711133	4.3651747208239296E-4	0.0017601253541281792	331.61494838199945	0.8831122022711132	0.0017601253541281797	331.6149483819994	16297.717398924815	19.02459203404569
0.011612792831962057	0.8797889285828387	4.4664488123989676E-4	0.0018463377936816525	339.93352624019934	0.8797889285828386	0.0018463377936816525	339.9335262401993	16277.76533468584	20.681960082893486
0.011963800072935014	0.8764833471008484	4.565943856212799E-4	0.0019352176426397287	348.11774669388774	0.8764833471008483	0.0019352176426397287	348.11774669388774	16257.91874938872	22.42094339791684
0.012314807313907971	0.8731953231804856	4.6636847672775487E-4	0.0020268012798781627	356.1674422435124	0.8731953231804855	0.0020268012798781623	356.1674422435124	16238.17684726117	24.242107328430066
0.012665814554880929	0.8699247233193904	4.759696100964473E-4	0.002121121628938734	364.0825388464594	0.8699247233193903	0.0021211216289387337	364.0825388464594	16218.538839186487	26.14592044247452
0.013016821795853886	0.8666714151546188	4.8540020586439544E-4	0.002218208222985122	371.86305341604026	0.8666714151546187	0.002218208222985122	371.86305341604026	16199.003942689735	28.13275703467619
0.013367829036826843	0.8634352674596291	4.946626493242702E-4	0.002318087272679888	379.5090912555898	0.863435267459629	0.0023180872726798886	379.5090912555898	16179.57138192306	30.20289969941369
0.0137188362777998	0.8602161501411218	5.037592914713046E-4	0.0024207817393879223	387.0208434301436	0.8602161501411217	0.0024207817393879223	387.0208434301436	16160.240387650121	32.35654196686269
0.014069843518772758	0.8570139342357165	5.126924495405083E-4	0.0025263114108163474	394.39858407286044	0.8570139342357164	0.0025263114108163474	394.39858407286044	16141.010197229445	34.593791004812424
0.014420850759745715	0.853828491906455	5.214644075342824E-4	0.0026346929780869106	401.64266763433704	0.8538284919064549	0.00263469297808691	401.64266763433704	16121.880054596713	36.91467037813437
0.014771858000718672	0.8506596964391315	5.300774167411489E-4	0.002745940117108706	408.75352608966597	0.8506596964391314	0.002745940117108706	408.7535260896659	16102.849210245942	39.319122851052
0.01512286524169163	0.8475074222384444	5.385336962460135E-4	0.0028600635725437	415.7316661150635	0.8475074222384443	0.0028600635725437	415.73166611506343	16083.91692120955	41.8070132203949
0.015473872482664587	0.8443715448239659	5.468354334319512E-4	0.002977071241625415	422.57766624084917	0.8443715448239658	0.002977071241625415	422.5776662408491	16065.082451037277	44.37813117307659
0.01600486558871885	0.8396585744331515	5.591051129931945E-4	0.0031595693568261703	432.6843996759855	0.8396585744331514	0.0031595693568261703	432.6843996759855	16036.774529837987	48.42517583947014
0.016535858694773118	0.8349824232815632	5.710333849861952E-4	0.0033486852694813054	442.4927587262147	0.8349824232815631	0.0033486852694813054	442.4927587262147	16008.686296548727	52.660744317958134
0.017066851800827385	0.830342674834716	5.826274236917799E-4	0.003544411946851808	452.0055928993663	0.8303426748347159	0.0035444119468518082	452.00559289936626	15980.81528593024	57.083219727372885
0.01759784490688165	0.825738918275619	5.938942499090677E-4	0.0037467297818797253	461.22605248754604	0.8257389182756188	0.0037467297818797258	461.226052487546	15953.15906622539	61.69066767378352
0.01852648180655247	0.8177728554039112	6.128324765019864E-4	0.004116299381313744	476.6590816763953	0.8177728554039111	0.004116299381313744	476.65908167639526	15905.301093928903	70.18625506357782
0.019118459368799835	0.8127505658182493	6.244100409651688E-4	0.0043622470100741564	486.04515092041066	0.8127505658182492	0.0043622470100741564	486.0451509204106	15875.126367563646	75.88730305456295
0.0197104369310472	0.8077711033043483	6.356129156360459E-4	0.004616161886833146	495.08596903091563	0.8077711033043482	0.004616161886833146	495.0859690309156	15845.207311396422	81.80575911279358
0.020302414493294563	0.8028339367087566	6.464498520779163E-4	0.004877945560673102	503.7875078330554	0.8028339367087565	0.004877945560673102	503.7875078330553	15815.540779252085	87.93722459914765
0.020894392055541926	0.7979385432780934	6.569293957614314E-4	0.005147486692641998	512.1560060913471	0.7979385432780933	0.005147486692641999	512.156006091347	15786.123674275017	94.27700928825766
0.02148636961778929	0.7930844085669602	6.670598913768967E-4	0.005424662208016426	520.1979360458564	0.79308440856696	0.0054246622080164255	520.1979360458563	15756.952948408842	100.82016509132067
0.022078347180036654	0.7882710263409602	6.768494879405545E-4	0.005709338407138557	527.9199715239134	0.7882710263409601	0.005709338407138556	527.9199715239133	15728.025601845377	107.5615182187974
0.022670324742284018	0.7834978984764923	6.863061437546326E-4	0.006001372043558754	535.3289575057676	0.7834978984764922	0.006001372043558755	535.3289575057674	15699.338682453194	114.49569989939785
0.02326230230453138	0.7787645348583715	6.954376312575816E-4	0.006300611368308632	542.4318811211518	0.7787645348583714	0.006300611368308632	542.4318811211517	15670.88928519239	121.61717567509115
0.023854279866778745	0.7740704532751461	7.04251541753722E-4	0.006606897124721232	549.2358441676203	0.774070453275146	0.00660689712472123	549.2358441676201	15642.674551514623	128.92027318174942
0.02444625742902611	0.7694151793117899	7.127552900035986E-4	0.006920063498382843	555.7480372370642	0.7694151793117898	0.006920063498382843	555.7480372370642	15614.69166874645	136.39920833001764
0.025038234991273473	0.7647982462399943	7.209561186767747E-4	0.007239939024296508	561.9757154602618	0.7647982462399942	0.007239939024296508	561.9757154602618	15586.937869457273	144.04810987588226
0.025630212553520836	0.7602191949065947	7.288611026812717E-4	0.007566347442364867	567.9261758339599	0.7602191949065946	0.007566347442364867	567.9261758339599	15559.410430815213	151.86104241479694
0.0262221901157682	0.7556775736205307	7.364771533786862E-4	0.007899108504484267	573.606736100951	0.7556775736205306	0.007899108504484267	573.606736100951	15532.106673933356	159.83202782767154
0.026814167678015564	0.7511729380385125	7.43811022685444E-4	0.008238038737732371	579.0247151675202	0.7511729380385124	0.008238038737732371	579.0247151675202	15505.023963207464	167.95506519381482
0.027406145240262927	0.746704851049543	7.508693070595648E-4	0.008582952157319171	584.1874150357139	0.7467048510495429	0.008582952157319171	584.1874150357139	15478.15970564597	176.2241491929489
0.02799812280251029	0.7422728826585334	7.576584513760656E-4	0.008933660930257393	589.1021042094524	0.7422728826585333	0.008933660930257393	589.1021042094524	15451.511350193765	184.63328703654005
0.028590100364757655	0.7378766098693009	7.641847526961487E-4	0.00928997599602525	593.7760025218851	0.7378766098693008	0.00928997599602525	593.7760025218851	15425.076387051535	193.17651398015735
0.02918207792700502	0.7335156165671918	7.704543639341722E-4	0.00965170764116949	598.2162673297172	0.7335156165671917	0.00965170764116949	598.2162673297172	15398.852346992127	201.84790747038411
0.029774055489252382	0.7291894934015276	7.764732974248053E-4	0.010018666027279745	602.4299810205654	0.7291894934015275	0.010018666027279745	602.4299810205654	15372.836800675172	210.64159997962759
0.030366033051499746	0.7248978376680592	7.822474283925783E-4	0.010390661679027061	606.424139776653	0.724897837668059	0.01039066167902706	606.424139776653	15347.027357961064	219.5517905849421
0.03095801061374711	0.7206402531916175	7.877824983266564E-4	0.010767505930005423	610.2056435295024	0.7206402531916174	0.010767505930005423	610.2056435295024	15321.421667225492	228.5727553556275
0.03154998817599447	0.7164163502091502	7.930841182640693E-4	0.011149011335530966	613.7812870644458	0.7164163502091501	0.011149011335530968	613.7812870644458	15296.01741467566	237.69885659019423
0.03214196573824184	0.712225745253317	7.981577719840174E-4	0.011534992029453005	617.1577521733714	0.7122257452533169	0.011534992029453005	617.1577521733714	15270.812323669237	246.92455100378558
0.032733943300489204	0.7080680610367933	8.030088191158493E-4	0.011925264062568539	620.3416008166848	0.7080680610367932	0.011925264062568537	620.3416008166848	15245.80415403701	256.2443969045524
0.03332592086273657	0.7039429263374187	8.076424981631438E-4	0.012319645713198763	623.3392692376885	0.7039429263374186	0.012319645713198763	623.3392692376885	15220.99070141006	265.65306041537275
0.03391789842498394	0.6998499758843252	8.12063929446316E-4	0.012717957740523231	626.1570629611266	0.6998499758843251	0.012717957740523233	626.1570629611266	15196.369796552244	275.1453208088161
0.034509875987231306	0.6957888502451672	8.162781179661592E-4	0.013120023618696307	628.8011526103636	0.6957888502451671	0.013120023618696306	628.8011526103636	15171.939304698783	284.7160750204316
0.03510185354947867	0.6917591957145626	8.202899561906595E-4	0.013525669761984686	631.2775704856655	0.6917591957145625	0.013525669761984686	631.2775704856654	15147.697124901679	294.36034139753866
0.03569383111172604	0.68776066420384	8.241042267673173E-4	0.013934725696794931	633.592207849777	0.6877606642038399	0.013934725696794934	633.5922078497769	15123.641189382433	304.07326273711567
0.03628580867397341	0.6837929131321808	8.277256051631209E-4	0.0143470242062691	635.7508128665686	0.6837929131321807	0.0143470242062691	635.7508128665685	15099.769462892673	313.85010866669546
0.036877786236220775	0.6798556053192335	8.311586622342775E-4	0.014762401483541996	637.758989138674	0.6798556053192334	0.014762401483541993	637.7589891386739	15076.079942083239	323.68627742202926
0.03746976379846814	0.6759484088792694	8.344078667277527E-4	0.015180697242757488	639.622194792688	0.6759484088792693	0.01518069724275749	639.6221947926879	15052.570654882074	333.5772970728381
0.03806174136071551	0.6720709971169399	8.374775877165997E-4	0.015601754787757516	641.345742064055	0.6720709971169397	0.015601754787757516	641.3457420640549	15029.239659881252	343.5188262443372
0.038653718922962876	0.6682230484246854	8.403720969709995E-4	0.01602542110314602	642.9347973365577	0.6682230484246853	0.016025421103146014	642.9347973365576	15006.085045733624	353.5066543793332
0.039245696485210244	0.6644042461818401	8.430955712668777E-4	0.01645154692544239	644.3943815933459	0.66440424618184	0.01645154692544239	644.3943815933458	14983.104930559257	363.5367015839068
0.03983767404745761	0.6606142786554673	8.45652094633898E-4	0.01687998675114453	645.7293712385389	0.6606142786554672	0.016879986751144535	645.7293712385388	14960.297461361803	373.605018097616
0.04042965160970498	0.6568528389029549	8.480456605445844E-4	0.017310598868521626	646.9444992509411	0.6568528389029548	0.017310598868521623	646.944499250941	14937.660813455162	383.7077834264162
0.041021629171952345	0.6531196246763944	8.502801740462803E-4	0.017743245407950185	648.0443566340202	0.6531196246763943	0.017743245407950185	648.0443566340201	14915.193189900589	393.84130517408494
0.04161360673419971	0.649414338328759	8.523594538375876E-4	0.018177792310060104	649.0333941287053	0.6494143383287589	0.01817779231006011	649.0333941287051	14892.892820954106	404.00201760573924
0.04220558429644708	0.6457366867218921	8.542872342908757E-4	0.01861410929374062	649.9159241577698	0.645736686721892	0.018614109293740615	649.9159241577697	14870.75796352453	414.18647997447954
0.04279756185869445	0.6420863811363119	8.560671674224155E-4	0.01905206989710226	650.6961229727098	0.6420863811363118	0.01905206989710225	650.6961229727096	14848.786900642239	424.39137464008195
0.043389539420941814	0.6384631371828348	8.577028248116473E-4	0.01949155143727382	651.3780329761595	0.6384631371828347	0.019491551437273824	651.3780329761594	14826.977940938437	434.61350500699285
0.04428247079964617	0.6330484592079471	8.599047935335407E-4	0.02015707484667643	652.2292901510398	0.633048459207947	0.020157074846676438	652.2292901510397	14794.384574041153	450.0582657573455
0.04517540217835053	0.6276937727062206	8.617980896553822E-4	0.02082539632293565	652.878656053205	0.6276937727062205	0.020825396322935643	652.8786560532048	14762.150631027405	465.52520304057765
0.04606833355705489	0.6223981549348604	8.6339398903547E-4	0.021496142087309496	653.3383563892934	0.6223981549348603	0.021496142087309503	653.3383563892933	14730.270622166508	481.00483638917336
0.04696126493575925	0.6171607034144938	8.647033972333287E-4	0.022168956515701263	653.6199938197133	0.6171607034144937	0.02216895651570127	653.619993819713	14698.739177563295	496.4882484459317
0.04785419631446361	0.6119805353287944	8.657368621900438E-4	0.022843501711307408	653.734570985231	0.6119805353287943	0.02284350171130739	653.7345709852308	14667.551043618074	511.96706370782823
0.04874712769316797	0.6068567869416938	8.665045865001133E-4	0.02351945715608752	653.6925137045234	0.6068567869416936	0.02351945715608752	653.6925137045232	14636.701079590212	527.4334270470224
0.05009433465343335	0.5992312604970366	8.671817190061152E-4	0.024541303107410612	653.3543264831737	0.5992312604970365	0.024541303107410633	653.3543264831736	14590.785199596956	550.7285324190485
0.05144154161369874	0.5917294175202743	8.673088469540204E-4	0.025564695996442274	652.7135801747942	0.5917294175202742	0.025564695996442288	652.7135801747941	14545.610849872885	573.955430196575
0.05278874857396412	0.5843485211222647	8.669169040301584E-4	0.02658873952178459	651.7993539142334	0.5843485211222644	0.026588739521784616	651.7993539142333	14501.161732977958	597.0931908610728
0.05413595553422951	0.5770859196391369	8.660353189438038E-4	0.027612611465434707	650.638336286282	0.5770859196391367	0.027612611465434707	650.6383362862819	14457.422055795796	620.1230232081616
0.05548316249449489	0.5699390430081966	8.646920904110228E-4	0.02863555915689533	649.2549956339955	0.5699390430081964	0.028635559156895328	649.2549956339952	14414.37650815134	643.0281147349855
0.05683036945476028	0.5629053993075605	8.629138586970962E-4	0.029656894858656344	647.6717428763174	0.5629053993075602	0.029656894858656354	647.6717428763171	14372.010242393655	665.7934790358042
0.05817757641502566	0.5559825714661925	8.607259735547514E-4	0.03067599135195894	645.909086442872	0.5559825714661922	0.030675991351958937	645.9090864428717	14330.308853983617	688.4058105777757
0.059524783375291046	0.5491682141586358	8.581525582308518E-4	0.03169227771284973	643.9857789958473	0.5491682141586356	0.031692277712849715	643.9857789958471	14289.258363170544	710.8533471449754
0.06087199033555643	0.5424600508753272	8.552165697649657E-4	0.03270523519707521	641.9189555383807	0.542460050875327	0.032705235197075216	641.9189555383805	14248.84519770412	733.1257403781694
0.062219197295821815	0.5358558711467631	8.519398560832965E-4	0.033714393366027585	639.7242627109432	0.5358558711467629	0.03371439336602758	639.724262710943	14209.056176454005	755.2139346724954
0.0635664042560872	0.5293535279070138	8.483432102046977E-4	0.03471932645412791	637.415979395713	0.5293535279070136	0.034719326454127904	637.4159793957127	14169.878493851715	777.1100543557835
